id_queen,nome,colocacao,episodio,wins,highs,safe,low,bttm,elim,cidade,num_conf
222,"Vinegar Strokes",8,1,0,0,0,0,1,0,NULL,NULL
222,"Vinegar Strokes",8,2,0,1,0,0,1,0,NULL,NULL
222,"Vinegar Strokes",8,3,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,4,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,5,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,6,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,7,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,8,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,9,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,10,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,11,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,12,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,13,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,14,0,1,0,0,1,1,NULL,NULL
222,"Vinegar Strokes",8,15,0,1,0,0,1,1,NULL,NULL
223,"Scaredy Kat",9,1,0,0,1,0,0,0,NULL,NULL
223,"Scaredy Kat",9,2,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,3,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,4,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,5,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,6,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,7,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,8,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,9,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,10,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,11,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,12,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,13,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,14,0,0,1,0,0,1,NULL,NULL
223,"Scaredy Kat",9,15,0,0,1,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,1,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,2,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,3,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,4,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,5,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,6,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,7,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,8,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,9,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,10,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,11,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,12,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,13,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,14,0,0,0,0,0,1,NULL,NULL
224,"Gothy Kendoll",10,15,0,0,0,0,0,1,NULL,NULL
225,"Lawrence Chaney",1,1,0,1,0,0,0,0,NULL,NULL
225,"Lawrence Chaney",1,2,0,1,0,1,0,0,NULL,NULL
225,"Lawrence Chaney",1,3,1,1,0,1,0,0,NULL,NULL
225,"Lawrence Chaney",1,4,2,1,0,1,0,0,NULL,NULL
225,"Lawrence Chaney",1,5,3,1,0,1,0,0,NULL,NULL
225,"Lawrence Chaney",1,6,3,1,0,1,1,0,NULL,NULL
225,"Lawrence Chaney",1,7,3,1,0,2,1,0,NULL,NULL
225,"Lawrence Chaney",1,8,3,2,0,2,1,0,NULL,NULL
225,"Lawrence Chaney",1,9,3,3,0,2,1,0,NULL,NULL
225,"Lawrence Chaney",1,10,3,3,0,2,1,0,NULL,NULL
225,"Lawrence Chaney",1,11,3,3,0,2,1,0,NULL,NULL
225,"Lawrence Chaney",1,12,3,3,0,2,1,0,NULL,NULL
225,"Lawrence Chaney",1,13,3,3,0,2,1,0,NULL,NULL
225,"Lawrence Chaney",1,14,3,3,0,2,1,0,NULL,NULL
225,"Lawrence Chaney",1,15,3,3,0,2,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,1,0,0,0,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,2,0,0,1,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,3,0,1,1,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,4,0,2,1,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,5,1,2,1,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,6,2,2,1,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,7,2,2,2,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,8,3,2,2,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,9,4,2,2,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,10,4,2,2,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,11,4,2,2,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,12,4,2,2,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,13,4,2,2,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,14,4,2,2,0,1,0,NULL,NULL
226,"Bimini Bon-Boulash",2,15,4,2,2,0,1,0,NULL,NULL
227,Tayce,2,1,0,0,1,0,0,0,NULL,NULL
227,Tayce,2,2,0,0,1,0,1,0,NULL,NULL
227,Tayce,2,3,0,0,2,0,1,0,NULL,NULL
227,Tayce,2,4,0,0,3,0,1,0,NULL,NULL
227,Tayce,2,5,1,0,3,0,1,0,NULL,NULL
227,Tayce,2,6,1,1,3,0,1,0,NULL,NULL
227,Tayce,2,7,1,1,3,0,2,0,NULL,NULL
227,Tayce,2,8,1,1,3,0,3,0,NULL,NULL
227,Tayce,2,9,1,1,3,0,4,0,NULL,NULL
227,Tayce,2,10,1,1,3,0,4,0,NULL,NULL
227,Tayce,2,11,1,1,3,0,4,0,NULL,NULL
227,Tayce,2,12,1,1,3,0,4,0,NULL,NULL
227,Tayce,2,13,1,1,3,0,4,0,NULL,NULL
227,Tayce,2,14,1,1,3,0,4,0,NULL,NULL
227,Tayce,2,15,1,1,3,0,4,0,NULL,NULL
228,"Ellie Diamond",4,1,0,1,0,0,0,0,NULL,NULL
228,"Ellie Diamond",4,2,0,2,0,0,0,0,NULL,NULL
228,"Ellie Diamond",4,3,0,2,1,0,0,0,NULL,NULL
228,"Ellie Diamond",4,4,0,2,2,0,0,0,NULL,NULL
228,"Ellie Diamond",4,5,0,2,3,0,0,0,NULL,NULL
228,"Ellie Diamond",4,6,0,2,4,0,0,0,NULL,NULL
228,"Ellie Diamond",4,7,0,3,4,0,0,0,NULL,NULL
228,"Ellie Diamond",4,8,0,3,4,1,0,0,NULL,NULL
228,"Ellie Diamond",4,9,0,3,4,1,1,0,NULL,NULL
228,"Ellie Diamond",4,10,0,3,4,1,1,0,NULL,NULL
228,"Ellie Diamond",4,11,0,3,4,1,1,0,NULL,NULL
228,"Ellie Diamond",4,12,0,3,4,1,1,0,NULL,NULL
228,"Ellie Diamond",4,13,0,3,4,1,1,0,NULL,NULL
228,"Ellie Diamond",4,14,0,3,4,1,1,0,NULL,NULL
228,"Ellie Diamond",4,15,0,3,4,1,1,0,NULL,NULL
229,A'Whora,5,1,0,0,1,0,0,0,NULL,NULL
229,A'Whora,5,2,0,0,2,0,0,0,NULL,NULL
229,A'Whora,5,3,0,1,2,0,0,0,NULL,NULL
229,A'Whora,5,4,0,2,2,0,0,0,NULL,NULL
229,A'Whora,5,5,1,2,2,0,0,0,NULL,NULL
229,A'Whora,5,6,1,2,2,1,0,0,NULL,NULL
229,A'Whora,5,7,2,2,2,1,0,0,NULL,NULL
229,A'Whora,5,8,2,2,2,1,0,1,NULL,NULL
229,A'Whora,5,9,2,2,2,1,0,1,NULL,NULL
229,A'Whora,5,10,2,2,2,1,0,1,NULL,NULL
229,A'Whora,5,11,2,2,2,1,0,1,NULL,NULL
229,A'Whora,5,12,2,2,2,1,0,1,NULL,NULL
229,A'Whora,5,13,2,2,2,1,0,1,NULL,NULL
229,A'Whora,5,14,2,2,2,1,0,1,NULL,NULL
229,A'Whora,5,15,2,2,2,1,0,1,NULL,NULL
230,"Sister Sister",6,1,0,0,0,1,0,0,NULL,NULL
230,"Sister Sister",6,2,0,0,1,1,0,0,NULL,NULL
230,"Sister Sister",6,3,0,1,1,1,0,0,NULL,NULL
230,"Sister Sister",6,4,0,1,1,1,1,0,NULL,NULL
230,"Sister Sister",6,5,0,1,1,2,1,0,NULL,NULL
230,"Sister Sister",6,6,0,1,2,2,1,0,NULL,NULL
230,"Sister Sister",6,7,0,1,2,2,1,1,NULL,NULL
230,"Sister Sister",6,8,0,1,2,2,1,1,NULL,NULL
230,"Sister Sister",6,9,0,1,2,2,1,1,NULL,NULL
230,"Sister Sister",6,10,0,1,2,2,1,1,NULL,NULL
230,"Sister Sister",6,11,0,1,2,2,1,1,NULL,NULL
230,"Sister Sister",6,12,0,1,2,2,1,1,NULL,NULL
230,"Sister Sister",6,13,0,1,2,2,1,1,NULL,NULL
230,"Sister Sister",6,14,0,1,2,2,1,1,NULL,NULL
230,"Sister Sister",6,15,0,1,2,2,1,1,NULL,NULL
231,"Tia Kofi",7,1,0,0,1,0,0,0,NULL,NULL
231,"Tia Kofi",7,2,0,1,1,0,0,0,NULL,NULL
231,"Tia Kofi",7,3,0,1,1,0,1,0,NULL,NULL
231,"Tia Kofi",7,4,0,1,2,0,1,0,NULL,NULL
231,"Tia Kofi",7,5,0,1,2,0,2,0,NULL,NULL
231,"Tia Kofi",7,6,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,7,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,8,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,9,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,10,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,11,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,12,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,13,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,14,0,1,2,0,2,1,NULL,NULL
231,"Tia Kofi",7,15,0,1,2,0,2,1,NULL,NULL
232,"Joe Black",8,1,0,0,0,0,0,1,NULL,NULL
232,"Joe Black",8,2,0,0,0,0,0,1,NULL,NULL
232,"Joe Black",8,3,0,0,0,0,0,1,NULL,NULL
232,"Joe Black",8,4,0,0,0,0,0,1,NULL,NULL
232,"Joe Black",8,5,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,6,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,7,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,8,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,9,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,10,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,11,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,12,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,13,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,14,0,0,0,0,0,2,NULL,NULL
232,"Joe Black",8,15,0,0,0,0,0,2,NULL,NULL
233,"Veronica Green",9,1,0,0,1,0,0,0,NULL,NULL
233,"Veronica Green",9,2,1,0,1,0,0,0,NULL,NULL
233,"Veronica Green",9,3,1,1,1,0,0,0,NULL,NULL
233,"Veronica Green",9,4,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,5,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,6,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,7,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,8,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,9,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,10,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,11,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,12,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,13,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,14,1,1,1,1,0,0,NULL,NULL
233,"Veronica Green",9,15,1,1,1,1,0,0,NULL,NULL
234,"Ginny Lemon",10,1,0,0,1,0,0,0,NULL,NULL
234,"Ginny Lemon",10,2,0,0,2,0,0,0,NULL,NULL
234,"Ginny Lemon",10,3,0,0,2,1,0,0,NULL,NULL
234,"Ginny Lemon",10,4,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,5,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,6,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,7,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,8,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,9,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,10,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,11,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,12,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,13,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,14,0,0,2,1,1,0,NULL,NULL
234,"Ginny Lemon",10,15,0,0,2,1,1,0,NULL,NULL
235,"Asttina Mandella",11,1,1,0,0,0,0,0,NULL,NULL
235,"Asttina Mandella",11,2,1,0,1,0,0,0,NULL,NULL
235,"Asttina Mandella",11,3,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,4,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,5,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,6,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,7,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,8,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,9,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,10,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,11,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,12,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,13,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,14,1,0,1,0,0,1,NULL,NULL
235,"Asttina Mandella",11,15,1,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,1,0,0,1,0,0,0,NULL,NULL
236,"Cherry Valentine",12,2,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,3,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,4,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,5,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,6,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,7,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,8,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,9,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,10,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,11,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,12,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,13,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,14,0,0,1,0,0,1,NULL,NULL
236,"Cherry Valentine",12,15,0,0,1,0,0,1,NULL,NULL
237,"Krystal Versace",1,1,1,0,0,0,0,0,NULL,NULL
237,"Krystal Versace",1,2,2,0,0,0,0,0,NULL,NULL
237,"Krystal Versace",1,3,2,1,0,0,0,0,NULL,NULL
237,"Krystal Versace",1,4,2,1,1,0,0,0,NULL,NULL
237,"Krystal Versace",1,5,2,1,2,0,0,0,NULL,NULL
237,"Krystal Versace",1,6,2,1,2,1,0,0,NULL,NULL
237,"Krystal Versace",1,7,2,2,2,1,0,0,NULL,NULL
237,"Krystal Versace",1,8,2,3,2,1,0,0,NULL,NULL
237,"Krystal Versace",1,9,2,3,2,1,1,0,NULL,NULL
237,"Krystal Versace",1,10,2,3,2,1,1,0,NULL,NULL
237,"Krystal Versace",1,11,2,3,2,1,1,0,NULL,NULL
237,"Krystal Versace",1,12,2,3,2,1,1,0,NULL,NULL
237,"Krystal Versace",1,13,2,3,2,1,1,0,NULL,NULL
237,"Krystal Versace",1,14,2,3,2,1,1,0,NULL,NULL
237,"Krystal Versace",1,15,2,3,2,1,1,0,NULL,NULL
238,"Ella Vaday",2,1,0,0,1,0,0,0,NULL,NULL
238,"Ella Vaday",2,2,0,0,2,0,0,0,NULL,NULL
238,"Ella Vaday",2,3,0,1,2,0,0,0,NULL,NULL
238,"Ella Vaday",2,4,1,1,2,0,0,0,NULL,NULL
238,"Ella Vaday",2,5,1,1,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,6,2,1,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,7,2,2,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,8,3,2,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,9,4,2,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,10,4,2,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,11,4,2,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,12,4,2,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,13,4,2,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,14,4,2,3,0,0,0,NULL,NULL
238,"Ella Vaday",2,15,4,2,3,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,1,0,0,1,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,2,0,1,1,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,3,0,1,2,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,4,0,1,3,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,5,0,1,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,6,0,2,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,7,1,2,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,8,2,2,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,9,2,3,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,10,2,3,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,11,2,3,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,12,2,3,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,13,2,3,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,14,2,3,4,0,0,0,NULL,NULL
239,"Kitty Scott-Claus",2,15,2,3,4,0,0,0,NULL,NULL
240,"Vanity Milan",4,1,0,0,1,0,0,0,NULL,NULL
240,"Vanity Milan",4,2,0,0,1,0,1,0,NULL,NULL
240,"Vanity Milan",4,3,0,0,1,0,2,0,NULL,NULL
240,"Vanity Milan",4,4,1,0,1,0,2,0,NULL,NULL
240,"Vanity Milan",4,5,1,0,1,1,2,0,NULL,NULL
240,"Vanity Milan",4,6,1,0,2,1,2,0,NULL,NULL
240,"Vanity Milan",4,7,1,0,2,1,3,0,NULL,NULL
240,"Vanity Milan",4,8,1,1,2,1,3,0,NULL,NULL
240,"Vanity Milan",4,9,1,1,2,1,3,1,NULL,NULL
240,"Vanity Milan",4,10,1,1,2,1,3,1,NULL,NULL
240,"Vanity Milan",4,11,1,1,2,1,3,1,NULL,NULL
240,"Vanity Milan",4,12,1,1,2,1,3,1,NULL,NULL
240,"Vanity Milan",4,13,1,1,2,1,3,1,NULL,NULL
240,"Vanity Milan",4,14,1,1,2,1,3,1,NULL,NULL
240,"Vanity Milan",4,15,1,1,2,1,3,1,NULL,NULL
241,"Scarlett Harlett",5,1,0,1,0,0,0,0,NULL,NULL
241,"Scarlett Harlett",5,2,0,1,1,0,0,0,NULL,NULL
241,"Scarlett Harlett",5,3,1,1,1,0,0,0,NULL,NULL
241,"Scarlett Harlett",5,4,1,1,1,0,1,0,NULL,NULL
241,"Scarlett Harlett",5,5,1,1,1,0,2,0,NULL,NULL
241,"Scarlett Harlett",5,6,1,1,2,0,2,0,NULL,NULL
241,"Scarlett Harlett",5,7,1,1,2,0,2,1,NULL,NULL
241,"Scarlett Harlett",5,8,1,1,2,0,2,1,NULL,NULL
241,"Scarlett Harlett",5,9,1,1,2,0,2,1,NULL,NULL
241,"Scarlett Harlett",5,10,1,1,2,0,2,1,NULL,NULL
241,"Scarlett Harlett",5,11,1,1,2,0,2,1,NULL,NULL
241,"Scarlett Harlett",5,12,1,1,2,0,2,1,NULL,NULL
241,"Scarlett Harlett",5,13,1,1,2,0,2,1,NULL,NULL
241,"Scarlett Harlett",5,14,1,1,2,0,2,1,NULL,NULL
241,"Scarlett Harlett",5,15,1,1,2,0,2,1,NULL,NULL
242,"Choriza May",6,1,0,0,1,0,0,0,NULL,NULL
242,"Choriza May",6,2,0,0,2,0,0,0,NULL,NULL
242,"Choriza May",6,3,0,0,2,1,0,0,NULL,NULL
242,"Choriza May",6,4,1,0,2,1,0,0,NULL,NULL
242,"Choriza May",6,5,1,0,3,1,0,0,NULL,NULL
242,"Choriza May",6,6,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,7,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,8,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,9,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,10,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,11,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,12,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,13,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,14,1,0,3,1,0,1,NULL,NULL
242,"Choriza May",6,15,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,1,0,0,0,1,0,0,NULL,NULL
243,"River Medway",6,2,0,0,1,1,0,0,NULL,NULL
243,"River Medway",6,3,0,0,2,1,0,0,NULL,NULL
243,"River Medway",6,4,1,0,2,1,0,0,NULL,NULL
243,"River Medway",6,5,1,0,3,1,0,0,NULL,NULL
243,"River Medway",6,6,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,7,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,8,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,9,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,10,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,11,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,12,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,13,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,14,1,0,3,1,0,1,NULL,NULL
243,"River Medway",6,15,1,0,3,1,0,1,NULL,NULL
244,"Charity Kase",8,1,0,0,1,0,0,0,NULL,NULL
244,"Charity Kase",8,2,0,0,1,1,0,0,NULL,NULL
244,"Charity Kase",8,3,0,0,2,1,0,0,NULL,NULL
244,"Charity Kase",8,4,0,0,2,1,1,0,NULL,NULL
244,"Charity Kase",8,5,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,6,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,7,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,8,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,9,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,10,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,11,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,12,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,13,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,14,0,0,2,1,1,1,NULL,NULL
244,"Charity Kase",8,15,0,0,2,1,1,1,NULL,NULL
245,"Veronica Green",9,1,0,0,1,0,0,0,NULL,NULL
245,"Veronica Green",9,2,0,1,1,0,0,0,NULL,NULL
245,"Veronica Green",9,3,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,4,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,5,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,6,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,7,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,8,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,9,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,10,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,11,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,12,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,13,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,14,0,1,1,0,0,1,NULL,NULL
245,"Veronica Green",9,15,0,1,1,0,0,1,NULL,NULL
246,"Victoria Scone",10,1,0,1,0,0,0,0,NULL,NULL
246,"Victoria Scone",10,2,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,3,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,4,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,5,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,6,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,7,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,8,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,9,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,10,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,11,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,12,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,13,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,14,0,1,1,0,0,0,NULL,NULL
246,"Victoria Scone",10,15,0,1,1,0,0,0,NULL,NULL
247,"Elektra Fence",11,1,0,0,0,0,1,0,NULL,NULL
247,"Elektra Fence",11,2,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,3,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,4,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,5,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,6,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,7,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,8,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,9,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,10,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,11,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,12,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,13,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,14,0,0,0,0,1,1,NULL,NULL
247,"Elektra Fence",11,15,0,0,0,0,1,1,NULL,NULL
248,Anubis,12,1,0,0,0,0,0,1,NULL,NULL
248,Anubis,12,2,0,0,0,0,0,1,NULL,NULL
248,Anubis,12,3,0,0,0,0,0,1,NULL,NULL
248,Anubis,12,4,0,0,0,0,0,1,NULL,NULL
248,Anubis,12,5,0,0,0,0,0,1,NULL,NULL
248,Anubis,12,6,0,0,0,0,0,1,NULL,NULL
248,Anubis,12,7,0,0,0,0,0,1,NULL,NULL
